数据集ID,数据资源名称,数据领域,数据资源类型,开放属性,PotentialUse_CRITIC,PotentialUse_CRITIC_percentile,topic_public_value_score,semantic_clarity_score,data_richness_score,machine_readability_score,timeliness_score,spatiotemporal_capability_score,combinability_score,ActualUse_type_percentile,DormantScore_rule,rule_dormant_candidate
O2813839472025007,金山区第九届“明天的导师”工程-物理化学学科方面教师,教育科技,数据产品,无条件开放,0.6726037571460101,0.8144459586958801,0.6833333333333335,0.7960396039603961,0.35555042007125987,1.0,0.43331761006289304,0.575,0.5599254361849098,0.27022933794893983,0.5442166207469403,1
1616,绿化市容局发文,城市建设,数据接口,无条件开放,0.6725694035410059,0.8143411259041828,0.6375,0.08673679867986799,0.42556107250246594,1.0,0.8165880503144655,0.7849999999999999,0.7861171444043169,0.9267697314890154,-0.11242860558483259,0
O1928138402025054,闵行区颛桥镇垃圾违规投放事件监管设备信息,资源环境,数据接口,有条件开放,0.6725587297325712,0.8142362931124856,0.8041666666666666,0.8147277227722772,0.6435318874262014,0.42000000000000004,0.5532861635220125,0.9749999999999999,0.7849347490761972,0.33350284784377543,0.48073344526871015,1
12283,青浦区全区社会经济基本情况,经济建设,数据接口,无条件开放,0.6725312820337661,0.8141314603207883,0.7250000000000001,0.3628506600660066,0.5283119987206071,1.0,0.4080660377358491,0.7749999999999999,0.8163866786394204,0.8073637103336045,0.006767749987183769,0
14331,浦东新区浦老惠-老年活动室,民生服务,数据产品,无条件开放,0.6725061340797933,0.814026627529091,0.7541666666666665,0.48314768976897693,0.3342884362613308,1.0,0.6050786163522013,0.7749999999999999,0.47172613444358735,0.46678926871484205,0.347237358814249,1
5456,上海市服务贸易出口总额,经济建设,数据接口,无条件开放,0.6724515780974428,0.8139217947373939,0.6000000000000001,0.11454207920792078,0.6661362688911704,1.0,0.5752987421383647,0.7849999999999999,0.8653493519349774,0.98413344182262,-0.17021164708522607,0
735,长宁区食品、药械安全抽检统计,卫生健康,数据接口,无条件开放,0.6723790146886106,0.8138169619456966,0.7958333333333333,0.23044554455445543,0.3756913729488702,1.0,0.6402987421383648,0.7749999999999999,0.7926680765959939,0.911513425549227,-0.09769646360353035,0
AC5002015066,近三年全社会固定资产投资总额（月度累计）,经济建设,数据产品,无条件开放,0.6723638690575774,0.8137121291539994,0.6000000000000001,0.4023514851485148,0.28881964245357783,1.0,0.6580345911949685,0.7849999999999999,0.7130039938867866,0.9883167459974037,-0.17460461684340434,0
O2813838352025048,崇明区乡村民宿服务一件事办件数据表,民生服务,数据接口,有条件开放,0.6723415757002845,0.8136072963623021,0.7958333333333333,0.709220297029703,0.7352175717263986,0.42000000000000004,0.8341981132075472,0.675,0.8217261344435873,0.32200976403580145,0.49159753232650066,1
O2813838802025119,嘉定区预案信息表,公共安全,数据产品,有条件开放,0.6723246758328472,0.8135024635706049,0.7166666666666667,0.5488861386138614,0.3807004488998005,1.0,0.44658805031446547,0.675,0.7751598659416539,0.027693639117265252,0.7858088244533395,1
14241,浦东新区林长制工作,机构团体,数据产品,有条件开放,0.6723200673767867,0.8133976307789076,0.4541666666666667,0.5107879537953796,0.44919477958905496,1.0,0.39816037735849064,0.9749999999999999,0.5717261344435873,0.08178277801817395,0.7316148527607337,1
9282,上海市测绘资质审批信息,城市建设,数据接口,无条件开放,0.6722406288472178,0.8132927979872104,0.6375,0.11454207920792078,0.6162116252626129,1.0,0.6174999999999999,0.7849999999999999,0.8236345953963119,0.8480471928397071,-0.03475439485249665,0
6924,上海市第五批优秀历史建筑名单,城市建设,数据产品,无条件开放,0.6722009940649671,0.8131879651955132,0.7208333333333333,0.6155940594059406,0.30030613792595046,1.0,0.27476415094339623,0.9849999999999999,0.5717261344435873,0.8128515794028559,0.00033638579265726776,0
O2813839472026038,金山区2024年“三秋”秸秆离田利用补贴汇总表,经济建设,数据产品,有条件开放,0.6721759851872159,0.8130831324038159,0.6833333333333335,0.7439975247524753,0.19750896346505606,1.0,0.5147971698113207,0.7749999999999999,0.40249999999999997,0.016334919948074428,0.7967482124557415,1
O5915184132025037,上海市第二批兽用抗菌药使用减量化达标养殖场名单,民生服务,数据产品,无条件开放,0.6721247441348046,0.8129782996121186,0.7958333333333333,0.7821163366336634,0.24969331299256453,1.0,0.24233490566037735,0.7849999999999999,0.6530751181314588,0.20499783643444397,0.6079804631776746,1
13243,城镇单位就业人员平均工资,经济建设,数据产品,无条件开放,0.6720051382948039,0.8128734668204214,0.6833333333333335,0.6190181518151816,0.26357006246816356,1.0,0.4069654088050315,0.7849999999999999,0.7321971055197907,0.7068368671570748,0.10603659966334655,0
5622,体育机构信息,机构团体,数据产品,无条件开放,0.6719756257556001,0.8127686340287242,0.49583333333333335,0.51493399339934,0.3003735396246121,1.0,0.3397641509433962,0.9849999999999999,0.8390474235732415,0.7914322803980961,0.021336353630628135,0
10483,上海市崇明区“互联网+监管”企业信息-行政处罚信息,信用服务,数据接口,有条件开放,0.6719239364886536,0.812663801237027,0.6083333333333333,0.7509694719471948,0.8642952964894747,0.42000000000000004,0.8044811320754717,0.7749999999999999,0.6,0.61706672091131,0.195597080325717,0
8841,闵行区其他制造业企业2021,社会发展,数据产品,无条件开放,0.6719205299966451,0.8125589684453297,0.6875,0.6579207920792078,0.2756306848295385,1.0,0.2736635220125786,0.9749999999999999,0.5717261344435873,0.6408481176979662,0.17171085074736347,0
10025,劳动人事争议调解和仲裁机构案件受理,社会发展,数据产品,有条件开放,0.6717578788083582,0.8124541356536324,0.6041666666666666,0.7465965346534654,0.19025389620702782,1.0,0.506996855345912,0.7849999999999999,0.47172613444358735,0.6758978797057551,0.13655625594787735,0
O2813839472025008,金山区第九届“明天的导师”工程-特殊类型中学学段学科方面教师,教育科技,数据产品,无条件开放,0.6717380332925031,0.8123493028619352,0.6833333333333335,0.8064356435643565,0.33521921996307635,1.0,0.43331761006289304,0.575,0.5599254361849098,0.2289052358286456,0.5834440670332895,1
AB6002015021,上海主要国际展览会信息,经济建设,数据产品,无条件开放,0.6717363959099086,0.8122444700702379,0.6416666666666667,0.5939975247524752,0.32147697424375354,1.0,0.40476415094339624,0.7849999999999999,0.7321971055197907,0.9831241886629165,-0.1708797185926786,0
5682,上海市义务教育阶段招生入学咨询信息,教育科技,数据产品,无条件开放,0.6717343244014563,0.8121396372785408,0.7250000000000001,0.6163985148514851,0.32448447286425175,1.0,0.33426100628930816,0.7849999999999999,0.7448392849611177,0.7630895716140199,0.04905006566452086,0
O1928138382025289,宝山区未按照规定制作危险货物运单处罚信息,公共安全,数据产品,有条件开放,0.6717322071946203,0.8120348044868435,0.7583333333333334,0.7855198019801981,0.2742336425304089,1.0,0.3386635220125786,0.7749999999999999,0.47172613444358735,0.056793595845954135,0.7552412086408894,1
11242,嘉定区社区事务受理服务中心基本信息,民生服务,数据产品,无条件开放,0.6717155785396425,0.8119299716951462,0.8374999999999999,0.578279702970297,0.12748505433943613,1.0,0.3992610062893082,0.9749999999999999,0.5717261344435873,0.5452185201211597,0.26671145157398657,0
6568,普陀区食用农产品监督抽检合格产品信息,信用服务,数据产品,无条件开放,0.6717147238152421,0.811825138903449,0.6083333333333333,0.6087458745874588,0.39193650346458264,0.8300000000000001,0.3992610062893082,0.9749999999999999,0.81809827605196,0.6495023799221117,0.1623227589813373,0
14421,闵行区华漕镇重大工程项目信息,城市建设,数据接口,有条件开放,0.6716977788521262,0.8117203061117517,0.7625,0.6821782178217821,0.598765526497145,0.42000000000000004,0.9652987421383648,0.7749999999999999,0.682930395114271,0.5512611879576892,0.26045911815406253,0
8801,闵行区文化艺术业企业2021,社会发展,数据产品,无条件开放,0.6716973548215828,0.8116154733200545,0.6458333333333334,0.6433168316831683,0.3147672352048192,1.0,0.2758647798742139,0.9749999999999999,0.5717261344435873,0.6533967979229771,0.15821867539707735,0
O2813839472026030,金山区2025年秋粮收购价外补贴明细公示表,农业农村,数据产品,无条件开放,0.6716726660271033,0.8115106405283573,0.6458333333333334,0.7023721122112212,0.41691866403832095,1.0,0.48111792452830193,0.575,0.5806302890593648,0.4848550411077456,0.32665559942061173,1
7068,浦东新区公办小学招生地段公示  ,教育科技,数据产品,无条件开放,0.6716716032941911,0.81140580773666,0.6833333333333335,0.5601897689768978,0.2671278008706198,1.0,0.6072798742138366,0.7749999999999999,0.47172613444358735,0.7198182604932929,0.09158754724336715,0
O1928138382025360,嘉定区邻里中心文化休闲活动稿件文章,民生服务,数据产品,有条件开放,0.6716527853597587,0.8113009749449628,0.7958333333333333,0.7993193069306931,0.1418842318134197,1.0,0.4102672955974843,0.7749999999999999,0.47172613444358735,0.08178277801817395,0.7295181969267889,1
O5915184132025162,地名审批结果公示,城市建设,数据产品,无条件开放,0.6716301823543716,0.8111961421532655,0.7208333333333333,0.5912128712871287,0.37176204250169975,1.0,0.40366352201257866,0.685,0.7599254361849097,0.3520121159671138,0.45918402618615173,1
7063,浦东新区场馆信息,城市建设,数据产品,无条件开放,0.6715997139305052,0.8110913093615683,0.6791666666666666,0.4275990099009901,0.22391875092945232,1.0,0.6402987421383648,0.7749999999999999,0.7321971055197907,0.6354392038078753,0.17565210555369293,0
O1928138382025751,青浦区城区雨水公共排水管道养护抽检结构性缺陷明细表,城市建设,数据接口,有条件开放,0.6714916967592358,0.8109864765698711,0.7208333333333333,0.8479991749174918,0.42549048274987056,0.42000000000000004,0.9652987421383648,0.7749999999999999,0.6553102560373211,0.4743694060211554,0.3366170705487157,1
12230,青浦区粮食作物播种面积和产量,民生服务,数据接口,无条件开放,0.6714904277640864,0.8108816437781738,0.7958333333333333,0.34826732673267324,0.5032325614362877,1.0,0.3992610062893082,0.7749999999999999,0.8236345953963119,0.7868185516680228,0.024063092110151008,0
12824,徐汇区徐家汇街道工地信息,城市建设,数据产品,无条件开放,0.6714538467695278,0.8107768109864766,0.8041666666666666,0.7799092409240924,0.17317618148478262,1.0,0.4003616352201258,0.7749999999999999,0.47172613444358735,0.515361315447858,0.29541549553861857,0
2c90e4f45f2403e9015f2429d58f0446,上海市高新技术成果转化项目数据接口,经济建设,数据接口,无条件开放,0.6714493096759667,0.8106719781947793,0.6833333333333335,0.3275371287128713,0.4271594195453659,1.0,0.7702987421383648,0.585,0.6861171444043169,0.9759967453213995,-0.16532476712662014,0
12165,青浦区规模以上工业企业能耗情况按行业分类,经济建设,数据接口,无条件开放,0.6714484399761171,0.8105671454030821,0.6000000000000001,0.43353960396039604,0.5024557310146905,1.0,0.4080660377358491,0.7749999999999999,0.8163866786394204,0.7791903986981286,0.031376746704953495,0
AB6002015016,上海对外劳务合作派遣人数、年末在外人数,社会发展,数据产品,无条件开放,0.6714175537838913,0.8104623126113848,0.6041666666666666,0.6981229372937293,0.21190140384818487,1.0,0.40476415094339624,0.7849999999999999,0.7238129938164972,0.9474253569883168,-0.13696304437693196,0
O1928138382025910,青浦区村居委会基本情况,民生服务,数据接口,有条件开放,0.6713952203742035,0.8103574798196876,0.8374999999999999,0.7687499999999999,0.4665479878786906,0.42000000000000004,0.9652987421383648,0.7749999999999999,0.6426680765959939,0.37642392188771356,0.4339335579319741,1
O1518421982025004,浦东新区企业区县迁移历史查询,经济建设,数据接口,有条件开放,0.6713726149081053,0.8102526470279904,0.7250000000000001,0.6198019801980197,0.7899908223869145,0.42000000000000004,0.9652987421383648,0.675,0.714488513097487,0.48576078112286414,0.32449186590512624,1
AB9002015053,非居民用水定额产品,资源环境,数据产品,无条件开放,0.6713507286067412,0.8101478142362931,0.6375,0.4545998349834983,0.4851647800717156,1.0,0.4003616352201258,0.7849999999999999,0.7650908532596964,0.9050194720900043,-0.09487165785371121,0
O1928138382025107,宝山区对建筑企业资质申请、升级、增项、变更的许可信息,城市建设,数据产品,无条件开放,0.6713020634582656,0.8100429814445959,0.7208333333333333,0.7925742574257426,0.28398956640629913,1.0,0.3386635220125786,0.7749999999999999,0.47172613444358735,0.40696668109043704,0.4030763003541588,1
1780,“创业在上海”国际创新创业大赛系统-新闻,教育科技,数据接口,无条件开放,0.6712956519382911,0.8099381486528986,0.6000000000000001,0.34690594059405944,0.45181096256768727,1.0,0.7691981132075472,0.585,0.6861171444043169,0.9192432872253865,-0.10930513857248791,0
O1928138402025057,闵行区江川路街道商铺基本信息,民生服务,数据接口,有条件开放,0.6712895026043466,0.8098333158612013,0.7958333333333333,0.6710396039603961,0.7820472501054075,0.42000000000000004,0.5752987421383647,0.9749999999999999,0.8065832339083711,0.4029698942229455,0.40686342163825584,1
12692,青浦区长三角及周边各项指标比较,经济建设,数据接口,无条件开放,0.6712662501097575,0.8097284830695042,0.6416666666666667,0.4064562706270627,0.5073746076442793,1.0,0.4080660377358491,0.7749999999999999,0.8222925696348701,0.7923108218063466,0.01741766126315758,0
2451,静安区社区卫生服务中心信息一览表,卫生健康,数据产品,无条件开放,0.6712396534054701,0.8096236502778069,0.8374999999999999,0.7238036303630363,0.214537616080478,1.0,0.4080660377358491,0.7749999999999999,0.47172613444358735,0.920597144093466,-0.11097349381565913,0
O2813839472026015,金山区金山卫镇村居,城市建设,数据产品,无条件开放,0.6711732044057945,0.8095188174861097,0.7625,0.5815800330033003,0.23837395149942733,1.0,0.472940251572327,0.7749999999999999,0.6530751181314588,0.27022933794893983,0.5392894795371699,1
O1928138382025479,嘉定区投促招商信息月报-新增企业户数数据,城市建设,数据产品,有条件开放,0.6711048869338777,0.8094139846944124,0.7208333333333333,0.8375,0.13125674487529812,1.0,0.41136792452830195,0.7749999999999999,0.47172613444358735,0.08740804846386846,0.722005936230544,1
O1928138382025962,青浦区华新镇管达人上报方式表,社会发展,数据接口,有条件开放,0.6710924902021539,0.8093091519027151,0.6458333333333334,0.7646039603960396,0.5676202914754536,0.42000000000000004,0.9652987421383648,0.7749999999999999,0.6663866786394204,0.5007119609438568,0.3085971909588583,0
11061,普陀区-“公益乐学”真如镇街道教学点基本信息,民生服务,数据产品,无条件开放,0.671028000628544,0.809204319111018,0.8791666666666665,0.793976897689769,0.10976830003863888,1.0,0.39816037735849064,0.7749999999999999,0.47172613444358735,0.5592816962353959,0.24992262287562206,0
6943,杨浦区法律服务机构信息,信用服务,数据接口,无条件开放,0.6709521121289709,0.8090994863193207,0.6083333333333333,0.6189975247524753,0.27267439171127705,1.0,0.6402987421383648,0.575,0.6781776855456879,0.8897477624084622,-0.08064827608914149,0
O5915184212025061,浦东新区港口码头基本信息,城市建设,数据产品,无条件开放,0.6708915021125298,0.8089946535276235,0.7625,0.5469884488448845,0.2047318414498548,1.0,0.4003616352201258,0.9749999999999999,0.5717261344435873,0.4532669839896149,0.35572766953800855,1
1028,崇明区长者照护之家信息,民生服务,数据产品,有条件开放,0.6708802060443327,0.8088898207359262,0.8374999999999999,0.5816212871287129,0.2101398823572922,0.8300000000000001,0.6127830188679246,0.9749999999999999,0.5217261344435873,0.7548680225010818,0.05402179823484443,0
625,长宁区国家级、市级、区级科普教育基地一览表,教育科技,数据接口,无条件开放,0.6708702726310022,0.8087849879442289,0.6833333333333335,0.2929661716171617,0.3496167068790644,1.0,0.6402987421383648,0.7749999999999999,0.7926680765959939,0.8991049633848658,-0.09031997544063686,0
12304,青浦区战略性新兴产业_制造业部分,文化休闲,数据接口,无条件开放,0.670862061358594,0.8086801551525317,0.44999999999999996,0.37801155115511553,0.4512973717150953,1.0,0.5752987421383647,0.7749999999999999,0.8073981668762109,0.7808177379983726,0.027862417154159047,0
6128,上海市宝山区公办高中学校信息,教育科技,数据产品,无条件开放,0.670854575032891,0.8085753223608345,0.6833333333333335,0.625990099009901,0.198436130065852,1.0,0.3617767295597484,0.9749999999999999,0.5717261344435873,0.6886629164863696,0.11991240587446494,0
O5915184132025189,关于2023年度乡村振兴专项贷款贴息贴费项目的批复,民生服务,数据产品,无条件开放,0.670785101524614,0.8084704895691373,0.7958333333333333,0.8445338283828383,0.4277468063417373,1.0,0.2472877358490566,0.585,0.5751598659416539,0.4244915620943315,0.3839789274748058,1
AQ2002018061,浦东新区公园停闭的许可信息,民生服务,数据产品,有条件开放,0.6707722770556394,0.80836565677744,0.7541666666666665,0.5247318481848184,0.2972091597643581,1.0,0.4377830188679246,0.7749999999999999,0.7448392849611177,0.7347468628299437,0.07361879394749626,0
1429,监测-社会化监管-自主备案信息,公共安全,数据接口,有条件开放,0.6707387809407797,0.8082608239857427,0.7583333333333334,0.5289810231023102,0.5523564316562729,0.42000000000000004,0.9190723270440251,0.9849999999999999,0.7785692471281632,0.644833197721725,0.16342762626401774,0
12367,青浦区卫生系统经济效益及医疗费用主要指标,城市建设,数据接口,无条件开放,0.6707121129173697,0.8081559911940455,0.7208333333333333,0.43502475247524747,0.4373764234325371,1.0,0.4003616352201258,0.7749999999999999,0.8093761354951592,0.7592554922701383,0.04890049892390713,0
O1928138382025296,宝山区无相应的从业资格证件驾驶货运车辆处罚信息,公共安全,数据产品,有条件开放,0.6706963114119482,0.8080511584023482,0.7583333333333334,0.7925123762376238,0.25696727276836906,1.0,0.3386635220125786,0.7749999999999999,0.47172613444358735,0.08178277801817395,0.7262683803841743,1
O1928138422025194,上海市松江区生态环境局_空气质量实时发布系统建设_空气质量实时数据表（新）,资源环境,数据接口,无条件开放,0.6706249369600399,0.807946325610651,0.7208333333333333,0.7717821782178218,0.834324849652169,0.42000000000000004,0.9652987421383648,0.47500000000000003,0.682930395114271,0.7209113100081367,0.08703501560251437,0
717,上海市建设市场管理信息平台竣工验收备案,城市建设,数据接口,有条件开放,0.6705873364495761,0.8078414928189538,0.7208333333333333,0.7335189768976899,0.560299046500784,0.42000000000000004,0.9652987421383648,0.7849999999999999,0.6482446209083267,0.8130593978844589,-0.005217905065505124,0
12061,金山区社区预防接种门诊点-老年人肺炎疫苗接种,卫生健康,数据产品,无条件开放,0.6705832628747993,0.8077366600272565,0.8791666666666665,0.8147689768976898,0.15095296814345266,0.8300000000000001,0.40139937106918233,0.9749999999999999,0.5217261344435873,0.6202942449156209,0.18744241511163562,0
293,上海市房屋征收事务所备案名单,城市建设,数据产品,无条件开放,0.6705511060186691,0.8076318272355593,0.6791666666666666,0.6460396039603961,0.17533424264632272,1.0,0.3595754716981132,0.9749999999999999,0.5717261344435873,0.6906101254868022,0.11702170174875703,0
O1928138382025879,青浦区机关运行经费绿化和市容管理局本级年度决算,城市建设,数据接口,有条件开放,0.6705422549174495,0.807526994443862,0.7208333333333333,0.8583539603960396,0.407610013021424,0.42000000000000004,0.9652987421383648,0.7749999999999999,0.6507503977060424,0.2798006509357201,0.5277263435081418,1
5401,杨浦区创业服务数字社区平台项目表,民生服务,数据接口,有条件开放,0.6705196778544867,0.8074221616521648,0.8791666666666665,0.7626650165016501,0.5932990990285432,0.42000000000000004,0.8088836477987422,0.7749999999999999,0.7162081945133545,0.717453213995118,0.08996894765704688,0
7525,上海市崇明区公共建筑能耗监测信息-建筑分类分项读数,城市建设,数据接口,有条件开放,0.6704732541912635,0.8073173288604676,0.6791666666666666,0.7467615511551156,0.8421348378687211,0.42000000000000004,0.7395440251572327,0.7749999999999999,0.6849347490761972,0.6331366965012205,0.17418063235924708,0
O2813839472025002,金山区第九届“明天的导师”工程-初中学段学科方面教师,教育科技,数据产品,无条件开放,0.6704239775917632,0.8072124960687703,0.6833333333333335,0.7960396039603961,0.33829253764600165,1.0,0.43331761006289304,0.575,0.5599254361849098,0.12516226741670272,0.6820502286520675,1
O1928138382025116,宝山区安全生产许可证信息,公共安全,数据产品,无条件开放,0.6703864098804193,0.8071076632770731,0.8,0.7341171617161716,0.3054299543442516,1.0,0.3386635220125786,0.7749999999999999,0.47172613444358735,0.47035915188230204,0.336748511394771,1
294,共有产权保障住房供应房源清单,城市建设,数据产品,无条件开放,0.6703577690910985,0.8070028304853758,0.6791666666666666,0.6148514851485148,0.42187794896832664,1.0,0.42457547169811327,0.7749999999999999,0.47172613444358735,0.8461704889658157,-0.039167658480439904,0
O1928138382025929,青浦区阳光心园,民生服务,数据接口,有条件开放,0.6703494698193307,0.8068979976936785,0.8374999999999999,0.6751031353135313,0.34414199837843534,0.42000000000000004,0.9652987421383648,0.9749999999999999,0.6604132147901489,0.5465825874694874,0.26031541022419113,0
O2813838482025001,青浦区物流快递订单信息,经济建设,数据接口,有条件开放,0.6703489876091386,0.8067931649019814,0.6416666666666667,0.569740099009901,0.8495590489199931,0.42000000000000004,0.9652987421383648,0.7749999999999999,0.6176114377727968,0.5512611879576892,0.2555319769442922,0
O2813839472025005,金山区第九届“明天的导师”工程-史地生学科方面教师,教育科技,数据产品,无条件开放,0.6703390497073899,0.8066883321102841,0.6833333333333335,0.7821575907590759,0.3556162668153997,1.0,0.43331761006289304,0.575,0.5599254361849098,0.1529640848117698,0.6537242472985143,1
734,长宁区居民区活动室清单,民生服务,数据接口,无条件开放,0.6703355763206919,0.8065834993185869,0.7958333333333333,0.1922648514851485,0.4187332995994021,1.0,0.6402987421383648,0.7749999999999999,0.7781776855456879,0.9475183075671277,-0.14093480824854088,0
14210,徐汇区社会服务事项内容信息表,民生服务,数据产品,无条件开放,0.6703144686093714,0.8064786665268896,0.7541666666666665,0.6702970297029703,0.17711454565927698,1.0,0.5885691823899372,0.7749999999999999,0.35,0.4037213327563825,0.4027573337705071,1
O1928138382025290,宝山区未按照规定开展船舶开航前自查处罚信息,公共安全,数据产品,有条件开放,0.6702015927612287,0.8063738337351923,0.7583333333333334,0.7786097359735974,0.27107332187264205,1.0,0.3386635220125786,0.7749999999999999,0.47172613444358735,0.11542622241453916,0.6909476113206532,1
2594,虹口工程部件信息记录表,城市建设,数据接口,有条件开放,0.6701838403999778,0.8062690009434951,0.7208333333333333,0.594740099009901,0.5797942818874535,0.42000000000000004,0.8352987421383649,0.9749999999999999,0.8135704290780692,0.7198942229454841,0.08637477799801097,0
12280,青浦发改委纾困支持企业企业名录,社会发展,数据接口,无条件开放,0.670135135804741,0.8061641681517979,0.6458333333333334,0.4279909240924092,0.4866858175339925,1.0,0.3992610062893082,0.7749999999999999,0.8112551633673841,0.7673921887713588,0.03877197938043908,0
12841,徐汇区龙华街道工地信息,城市建设,数据产品,无条件开放,0.6700659116825933,0.8060593353601007,0.8041666666666666,0.7660272277227723,0.18018366328079166,1.0,0.4003616352201258,0.7749999999999999,0.47172613444358735,0.5131977498918218,0.2928615854682789,0
O2813839472025003,金山区第九届“明天的导师”工程-高中学段学科方面教师,教育科技,数据产品,无条件开放,0.6700648469431116,0.8059545025684034,0.6833333333333335,0.7960396039603961,0.3368560442242668,1.0,0.4322169811320754,0.575,0.5599254361849098,0.16951536131544787,0.6364391412529555,1
O2813838802025136,嘉定区邻里中心在线咨询记录表,民生服务,数据产品,有条件开放,0.6700374065852887,0.8058496697767061,0.7958333333333333,0.7022277227722773,0.3953465385947252,1.0,0.4520911949685535,0.47500000000000003,0.6826996111703351,0.04240588489831242,0.7634437848783937,1
8827,闵行区橡胶和塑料制品业企业2021,社会发展,数据产品,无条件开放,0.6699780764001249,0.8057448369850089,0.6875,0.6649133663366336,0.2511868607544655,1.0,0.2736635220125786,0.9749999999999999,0.5717261344435873,0.6148853310255301,0.19085950595947876,0
O5915184132025155,上海市应急管理局项目成交公告,公共安全,数据产品,无条件开放,0.6699709358533078,0.8056400041933117,0.7583333333333334,0.6329207920792079,0.38551841364553696,1.0,0.30479716981132077,0.685,0.7943529775746581,0.2911077455646906,0.5145322586286212,1
O1928138402025138,静安区统计年鉴-6.4环境空气质量情况,卫生健康,数据产品,无条件开放,0.6699461183089097,0.8055351714016145,0.7958333333333333,0.8236179867986799,0.2191540011772936,1.0,0.481808176100629,0.47500000000000003,0.6530751181314588,0.4422327996538295,0.36330237174778496,1
12387,青浦区社会救济、救助和捐赠情况,社会发展,数据接口,无条件开放,0.6699145126833373,0.8054303386099172,0.6458333333333334,0.4175948844884488,0.4798448892964598,1.0,0.6402987421383648,0.575,0.71304467904276,0.7917005695687551,0.013729769041162077,0
O1928138382025869,青浦区对林木种子生产经营许可证的核发,民生服务,数据接口,有条件开放,0.6698834868577755,0.8053255058182199,0.8374999999999999,0.8035478547854785,0.40098453822240465,0.42000000000000004,0.9652987421383648,0.7749999999999999,0.6553102560373211,0.47030105777054515,0.3350244480476748,1
O5915184132025208,关于下达2024年度第一批水产养殖场尾水治理设施建设和改造项目的批复,民生服务,数据产品,无条件开放,0.669864834876157,0.8052206730265227,0.8374999999999999,0.9042079207920791,0.32854005857201635,1.0,0.2472877358490566,0.585,0.5599254361849098,0.49156209433145825,0.3136585786950644,1
O2813838802025006,嘉定区道路交通视频监控设备资产表,道路交通,数据产品,有条件开放,0.6698274605272417,0.8051158402348254,0.7625,0.699546204620462,0.4741908442087733,1.0,0.3999481132075472,0.47500000000000003,0.6967778658010754,0.11088273474686283,0.6942331054879626,1
1282,崇明可持续发展创新科技项目,教育科技,数据产品,有条件开放,0.6698012076223312,0.8050110074431283,0.6833333333333335,0.6086427392739274,0.22854618656510303,1.0,0.4443867924528302,0.7749999999999999,0.7238129938164972,0.6399826914755518,0.1650283159675765,0
9862,普陀区入选上海市优秀学术/技术带头人计划名单,民生服务,数据产品,无条件开放,0.669763181584921,0.804906174651431,0.7958333333333333,0.7474422442244225,0.177293190839915,1.0,0.42347484276729563,0.7749999999999999,0.47172613444358735,0.5774556469061013,0.2274505277453297,0
O1928138382025907,青浦区四区社区卫生服务中心签约服务情况,卫生健康,数据接口,有条件开放,0.6697502581020274,0.8048013418597337,0.7958333333333333,0.8270833333333334,0.39726441048270345,0.42000000000000004,0.9652987421383648,0.7749999999999999,0.6507503977060424,0.38588283157038245,0.4189185102893513,1
AA5002018008,科技图书视频共享信息,教育科技,数据接口,无条件开放,0.6697487105969437,0.8046965090680365,0.6000000000000001,0.215016501650165,0.5230599320708849,1.0,0.8341981132075472,0.585,0.6926680765959939,0.9552481692432873,-0.1505516601752508,0
AQ2002018015,浦东新区挖掘公路及公路用地的审批抢修,道路交通,数据产品,有条件开放,0.6697354888126908,0.8045916762763392,0.7208333333333333,0.6087458745874588,0.23930753273447192,1.0,0.4069654088050315,0.7749999999999999,0.7448392849611177,0.839463435742103,-0.03487175946576382,0
5869,来信选登信息,机构团体,数据接口,无条件开放,0.6694933789975277,0.804486843484642,0.41250000000000003,0.4822607260726073,0.40848242213941055,1.0,0.5080974842767295,0.7849999999999999,0.7982446209083266,0.8848657445077298,-0.08037890102308787,0
12223,青浦区历年四上企业在岗职工年末从业人数和平均工资,经济建设,数据接口,无条件开放,0.6694933319917324,0.8043820106929448,0.6416666666666667,0.472483498349835,0.42899286988073787,1.0,0.3992610062893082,0.7749999999999999,0.8073981668762109,0.8037021969080553,0.0006798137848894603,0
6622,普陀区市考河道水质类别,卫生健康,数据产品,无条件开放,0.6694932261325768,0.8042771779012475,0.7958333333333333,0.594740099009901,0.1486966705759061,1.0,0.826493710691824,0.575,0.3717261344435873,0.7925140631761143,0.01176311472513325,0
626,黄浦区办事服务窗口信息,公共安全,数据产品,无条件开放,0.669478118666847,0.8041723451095503,0.7583333333333334,0.5219678217821783,0.22986287698955796,1.0,0.3992610062893082,0.9749999999999999,0.5717261344435873,0.8059281696235396,-0.001755824513989368,0
8929,建设工程注册从业人员执业资格许可_自然人,信用服务,数据接口,有条件开放,0.6694530910765512,0.804067512317853,0.6083333333333333,0.8132425742574259,0.7919676921813319,0.42000000000000004,0.7308647798742138,0.7849999999999999,0.6818866411398863,0.6157445077298617,0.18832300458799134,0
O5915184212025028,浦东新区卫生服务站/医务室/保健站,卫生健康,数据产品,无条件开放,0.6694294474512501,0.8039626795261557,0.7541666666666665,0.5733292079207921,0.16396622011653786,1.0,0.4003616352201258,0.9749999999999999,0.5717261344435873,0.47901341410644743,0.3249492654197083,1
