detail_url,download_formats,record_count,data_size,field_names,scraped_at,missing_core_fields
https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813839472026020&&companyFlag=0,RDF;XML;CSV;JSON;XLSX,109.0,37 KB,,2026-04-28T20:04:50,field_names
https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813839472026019&&companyFlag=0,RDF;CSV;XLSX,58.0,20 KB,,2026-04-28T20:05:04,field_names
https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813839472026018&&companyFlag=0,RDF;XML;CSV;JSON,43.0,19 KB,,2026-04-28T20:05:17,field_names
https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813839472026017&&companyFlag=0,RDF;CSV;XLSX,88.0,132 KB,,2026-04-28T20:05:31,field_names
https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813839472026016&&companyFlag=0,RDF;XML;CSV;JSON;XLSX,63.0,22 KB,,2026-04-28T20:05:45,field_names
https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813839472026015&&companyFlag=0,RDF;XML;CSV;JSON;XLSX,24.0,9 KB,,2026-04-28T20:05:58,field_names
https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813839472026014&&companyFlag=0,RDF;XML;CSV;JSON;XLSX,14.0,7 KB,,2026-04-28T20:06:12,field_names
https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813839472026013&&companyFlag=0,RDF;XML;CSV;JSON;XLSX,34.0,16 KB,,2026-04-28T20:06:26,field_names
https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813839472026012&&companyFlag=0,RDF;XML;CSV;JSON;XLSX,30.0,12 KB,,2026-04-28T20:06:39,field_names
https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813839472026011&&companyFlag=0,RDF;XML;CSV;JSON;XLSX,50.0,94 KB,,2026-04-28T20:06:53,field_names
https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813839472026010&&companyFlag=0,RDF;XML;CSV;JSON;XLSX,16.0,9 KB,,2026-04-28T20:07:07,field_names
https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813839472026009&&companyFlag=0,RDF;XML;CSV;JSON;XLSX,25.0,10 KB,,2026-04-28T20:07:20,field_names
https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813839472026008&&companyFlag=0,RDF;CSV;XLSX,53.0,20 KB,,2026-04-28T20:07:34,field_names
