数据集ID,数据资源名称,数据领域,数据资源提供部门,数据资源类型,开放属性,更新频率,ActualUse_type_percentile,PotentialUse_CRITIC_percentile,DormantScore_rule,ExpectedUse_model_percentile,DormantScore_model,topic_public_value_score,semantic_clarity_score,data_richness_score,machine_readability_score,timeliness_score,spatiotemporal_capability_score,combinability_score,detail_url
O2813841502026070,徐汇区华泾镇_模块_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.037321505841627,0.9578572177377084,0.9205357118960814,0.0013628262920641,-0.0359586795495628,0.8833333333333334,0.8708333333333333,0.4706776745043082,1.0,0.5019764150943397,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026070&&companyFlag=0
O2813841502026087,徐汇区龙华街道_模块_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.047382085677196,0.9675018345738547,0.9201197488966588,0.0019918230422476,-0.0453902626349483,0.8416666666666667,0.85625,0.5681722239590131,1.0,0.5029669811320755,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026087&&companyFlag=0
O2813841502026101,徐汇区_智慧电表_物联设备信息,城市建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0276936391172652,0.9476884369430758,0.9199947978258104,0.014257259670825,-0.0134363794464401,0.8041666666666666,0.8354166666666666,0.4718732846735431,1.0,0.5376367924528302,0.675,0.795864718816109,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026101&&companyFlag=0
O2813841502025063,徐汇区国际组织单位,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0704240588489831,0.9890973896634868,0.9186733308145036,0.0304015095922004,-0.0400225492567826,0.8500000000000001,0.8229166666666666,0.5777855282936734,1.0,0.4663993710691824,0.975,0.7992532476649847,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025063&&companyFlag=0
O2813841502025108,徐汇区律师事务所,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.037321505841627,0.9550267323618828,0.917705226520256,0.080301918440088,0.042980412598461,0.8500000000000001,0.5625,0.6601259588857913,1.0,0.4167877358490566,0.975,0.7930266899626016,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025108&&companyFlag=0
O2813841502025081,徐汇区道路运输业单位,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0567935958459541,0.9742111332424782,0.917417537396524,0.0407799559702274,-0.0160136398757266,0.8500000000000001,0.8333333333333334,0.4294206844761444,1.0,0.4157971698113207,0.975,0.7992532476649847,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025081&&companyFlag=0
O2813841502026106,徐汇区_网关_物联设备信息,城市建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0240155776720034,0.9410839710661496,0.917068393394146,0.0162490827130726,-0.0077664949589307,0.8041666666666666,0.8145833333333333,0.4657294219654929,1.0,0.5376367924528302,0.675,0.795864718816109,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026106&&companyFlag=0
O2813841502026086,徐汇区天平街道_输入模块_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0276936391172652,0.944753118775553,0.9170594796582876,0.0149386728168571,-0.012754966300408,0.8416666666666667,0.8770833333333333,0.4226955048053631,1.0,0.5029669811320755,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026086&&companyFlag=0
O2813841502026134,徐汇区_新风机_物联设备信息,城市建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0276936391172652,0.9442289548170668,0.9165353156998016,0.0094349512527518,-0.0182586878645133,0.8041666666666666,0.825,0.4571259334825167,1.0,0.5445707547169811,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026134&&companyFlag=0
O2813841502026133,徐汇区_半球摄像机_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0323453050627434,0.9484222664849564,0.9160769614222132,0.0051368067931649,-0.0272084982695784,0.8416666666666667,0.8458333333333333,0.4318193164027237,1.0,0.5445707547169811,0.675,0.795864718816109,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026133&&companyFlag=0
O2813841502025098,徐汇区电信、广播电视和卫星传输服务单位,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0761575075724794,0.9920327078310096,0.91587520025853,0.0354334835936681,-0.0407240239788112,0.8500000000000001,0.9270833333333334,0.5801103802327444,1.0,0.4157971698113207,0.975,0.7752000098904401,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025098&&companyFlag=0
O2813839472025061,金山区博物馆活动表,文化休闲,上海市金山区人民政府,数据接口,无条件开放,每天,0.0324450772986167,0.947373938567984,0.9149288612693672,0.3363035957647552,0.3038585184661385,0.4916666666666666,0.5315800330033004,0.3763571129919014,1.0,0.9652987421383648,0.7749999999999999,0.8179524354786482,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O2813839472025061&&companyFlag=0
O2813841502026125,徐汇区_人体活动探测传感器_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0519255733448723,0.9650906803648182,0.9131651070199458,0.0593353601006394,0.0074097867557671,0.8416666666666667,0.8875,0.4182310867489073,1.0,0.5445707547169811,0.675,0.8650908532596964,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026125&&companyFlag=0
O2813841502025097,徐汇区文化艺术业单位,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0761575075724794,0.9885732257050004,0.9124157181325212,0.0298773456337142,-0.0462801619387651,0.8500000000000001,0.8333333333333334,0.6367940328105471,1.0,0.4157971698113207,0.975,0.7752000098904401,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025097&&companyFlag=0
O2813839472025069,金山区博物馆活动场次表,文化休闲,上海市金山区人民政府,数据接口,无条件开放,每天,0.0324450772986167,0.9445434531921584,0.9120983758935416,0.3760352238180103,0.3435901465193936,0.4916666666666666,0.5662747524752475,0.3130972045672973,1.0,0.9652987421383648,0.7749999999999999,0.8265184864647392,https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O2813839472025069&&companyFlag=0
O2813841502026130,徐汇区_感声火灾探测器_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.047382085677196,0.9593248768214696,0.9119427911442736,0.0041933116678897,-0.0431887740093062,0.8416666666666667,0.8666666666666666,0.4534444889927286,1.0,0.5445707547169811,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026130&&companyFlag=0
O2813841502026112,徐汇区_可燃气体探测传感器_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0567935958459541,0.96844532969913,0.9116517338531758,0.0102736135863298,-0.0465199822596242,0.8416666666666667,0.8875,0.4883752085061328,1.0,0.5376367924528302,0.675,0.8042488305194024,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026112&&companyFlag=0
O2813841502025116,徐汇区企业股权冻结信息,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0567935958459541,0.9666631722402768,0.9098695763943226,0.0490617465143096,-0.0077318493316444,0.8083333333333335,0.81875,0.7061589927698448,1.0,0.4167877358490566,0.7749999999999999,0.6876500010515718,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025116&&companyFlag=0
O2813841502026036,徐汇区徐家汇街道_门禁设备_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0519255733448723,0.96121186707202,0.9092862937271478,0.0096970332319949,-0.0422285401128773,0.8416666666666667,0.8875,0.4943802907543132,1.0,0.4990047169811322,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026036&&companyFlag=0
O2813841502025109,徐汇区内资企业信息,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0761575075724794,0.981025264702799,0.9048677571303196,0.0961316699863717,0.0199741624138923,0.7666666666666667,0.7729166666666666,0.6310615194971204,1.0,0.4167877358490566,0.975,0.799055698157356,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025109&&companyFlag=0
O2813841502025100,徐汇区软件和信息技术服务业单位,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0761575075724794,0.9792955236397946,0.9031380160673153,0.033231994968026,-0.0429255126044533,0.8500000000000001,0.8854166666666666,0.4294206844761444,1.0,0.4157971698113207,0.975,0.7752000098904401,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025100&&companyFlag=0
O2813841502025084,徐汇区零售业单位,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0704240588489831,0.9732676381172032,0.90284357926822,0.0378446378027046,-0.0325794210462784,0.8500000000000001,0.8125,0.4294206844761444,1.0,0.4157971698113207,0.975,0.8178041569456957,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025084&&companyFlag=0
O2813841502026120,徐汇区_冲击震动监测传感器_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0704240588489831,0.9727434741587168,0.9023194153097338,0.0538840549323828,-0.0165400039166002,0.8416666666666667,0.8875,0.4677508309432013,1.0,0.5445707547169811,0.675,0.8708827146475726,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026120&&companyFlag=0
O2813841502026129,徐汇区_警报装置_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0519255733448723,0.9509382534856904,0.8990126801408179,0.0032498165426145,-0.0486757568022577,0.8416666666666667,0.8354166666666666,0.4523601941405872,1.0,0.5445707547169811,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026129&&companyFlag=0
O2813841502026121,徐汇区_井盖监控传感器_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0704240588489831,0.968969493657616,0.898545434808633,0.0551420484327497,-0.0152820104162333,0.8416666666666667,0.8666666666666666,0.4688833062152382,1.0,0.5445707547169811,0.675,0.8708827146475726,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026121&&companyFlag=0
O2813841502025015,徐汇区枫林街道养老机构信息,民生服务,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0276936391172652,0.9224237341440402,0.8947300950267749,0.0344899884683929,0.0067963493511277,0.9208333333333332,0.8153259075907591,0.2896287487879456,1.0,0.4586949685534591,0.7749999999999999,0.665717297572786,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025015&&companyFlag=0
O2813841502025107,徐汇区民办非单位,机构团体,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.047382085677196,0.9418178006080302,0.8944357149308342,0.0771569346891707,0.0297748490119747,0.6625000000000001,0.5625,0.7053845475650251,1.0,0.4167877358490566,0.975,0.7930266899626016,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025107&&companyFlag=0
O2813841502025018,徐汇区华泾镇养老机构信息,民生服务,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0323453050627434,0.9267218786036272,0.8943765735408838,0.0197085648390816,-0.0126367402236617,0.9625,0.826443894389439,0.287589053933972,1.0,0.4586949685534591,0.7749999999999999,0.665717297572786,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025018&&companyFlag=0
O2813841502025003,徐汇区虹梅街道楼宇基础信息表,民生服务,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0276936391172652,0.921899570185554,0.8942059310682887,0.0400461264283467,0.0123524873110815,0.8791666666666665,0.7938118811881189,0.337561652024906,1.0,0.4586949685534591,0.7749999999999999,0.665717297572786,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025003&&companyFlag=0
O2813841502025023,徐汇区田林街道养老机构信息,民生服务,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0276936391172652,0.920379494705944,0.8926858555886787,0.0329699129887828,0.0052762738715176,0.9208333333333332,0.8153259075907591,0.278718133517051,1.0,0.4586949685534591,0.7749999999999999,0.665717297572786,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025023&&companyFlag=0
O2813841502026089,徐汇区天平街道_模块_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0567935958459541,0.9494705944019288,0.8926769985559748,0.0157249187545864,-0.0410686770913676,0.8416666666666667,0.85625,0.4724765734698087,1.0,0.5029669811320755,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026089&&companyFlag=0
O2813841502025105,徐汇区基层工会单位,机构团体,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0519255733448723,0.9437047908585806,0.8917792175137083,0.0732781213963727,0.0213525480515004,0.6625000000000001,0.5729166666666666,0.6989402079881478,1.0,0.4167877358490566,0.975,0.7930266899626016,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025105&&companyFlag=0
O2813841502025008,徐汇区龙华街道楼宇基础信息表,民生服务,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0240155776720034,0.9156096026837196,0.891594025011716,0.0379494705944019,0.0139338929223985,0.8791666666666665,0.7938118811881189,0.3051674660591121,1.0,0.4586949685534591,0.7749999999999999,0.665717297572786,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025008&&companyFlag=0
O2813841502026113,徐汇区_消火栓泵_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0653396797922977,0.955550896320369,0.8902112165280713,0.0085962889191739,-0.0567433908731237,0.8416666666666667,0.8354166666666666,0.4869508789157656,1.0,0.5376367924528302,0.675,0.8042488305194024,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026113&&companyFlag=0
O2813841502026110,徐汇区_智能水表_物联设备信息,城市建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0567935958459541,0.9441241220253695,0.8873305261794154,0.0131040989621553,-0.0436894968837987,0.8041666666666666,0.8354166666666666,0.4554329929650358,1.0,0.5376367924528302,0.675,0.795864718816109,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026110&&companyFlag=0
O2813841502025011,徐汇区斜土街道楼宇基础信息表,民生服务,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0276936391172652,0.9141943599958068,0.8865007208785414,0.0392074640947688,0.0115138249775036,0.8791666666666665,0.7938118811881189,0.2974930750238335,1.0,0.4586949685534591,0.7749999999999999,0.665717297572786,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025011&&companyFlag=0
O2813841502025009,徐汇区天平街道楼宇基础信息表,民生服务,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0276936391172652,0.9141943599958068,0.8865007208785414,0.0313450047174756,0.0036513656002104,0.8791666666666665,0.7938118811881189,0.2974930750238335,1.0,0.4586949685534591,0.7749999999999999,0.665717297572786,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025009&&companyFlag=0
O2813841502025019,徐汇区康健街道养老机构信息,民生服务,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.037321505841627,0.9225285669357376,0.8852070610941105,0.0310305063423839,-0.0062909994992431,0.9208333333333332,0.8153259075907591,0.2902594785182913,1.0,0.4586949685534591,0.7749999999999999,0.665717297572786,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025019&&companyFlag=0
O2813841502025012,徐汇区徐家汇街道楼宇基础信息表,民生服务,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.037321505841627,0.9222140685606458,0.8848925627190188,0.040150959220044,0.002829453378417,0.8791666666666665,0.807693894389439,0.3235756621029868,1.0,0.4586949685534591,0.7749999999999999,0.665717297572786,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025012&&companyFlag=0
O2813841502026083,徐汇区长桥街道_手动火灾报警按钮_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0761575075724794,0.9608973686969284,0.884739861124449,0.0110074431282105,-0.0651500644442689,0.8416666666666667,0.91875,0.4462299119634657,1.0,0.5029669811320755,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026083&&companyFlag=0
O2813841502025020,徐汇区凌云街道养老机构信息,民生服务,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.037321505841627,0.9211657406436732,0.8838442348020463,0.0326029982178425,-0.0047185076237844,0.9208333333333332,0.8153259075907591,0.2822905198887435,1.0,0.4586949685534591,0.7749999999999999,0.665717297572786,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025020&&companyFlag=0
O2813841502025022,徐汇区天平街道养老机构信息,民生服务,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.037321505841627,0.9196456651640632,0.8823241593224364,0.0306635915714435,-0.0066579142701834,0.9208333333333332,0.8153259075907591,0.2756203156352998,1.0,0.4586949685534591,0.7749999999999999,0.665717297572786,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025022&&companyFlag=0
O2813841502025025,徐汇区徐家汇街道养老机构信息,民生服务,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0424058848983124,0.9241010588111962,0.8816951739128838,0.0312401719257783,-0.011165712972534,0.9208333333333332,0.8292079207920792,0.2882445243856962,1.0,0.4586949685534591,0.7749999999999999,0.665717297572786,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025025&&companyFlag=0
O2813841502025005,徐汇区华泾镇楼宇基础信息表,民生服务,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.037321505841627,0.9187545864346368,0.8814330805930097,0.032393332634448,-0.0049281732071789,0.9208333333333332,0.8049298679867987,0.2822905198887435,1.0,0.4586949685534591,0.7749999999999999,0.665717297572786,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025005&&companyFlag=0
O2813841502026085,徐汇区康健街道_输入模块_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0653396797922977,0.9449627843589474,0.8796231045666497,0.0165635810881643,-0.0487760987041333,0.8416666666666667,0.8770833333333333,0.4236167355668773,1.0,0.5029669811320755,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026085&&companyFlag=0
O2813841502025021,徐汇区龙华街道养老机构信息,民生服务,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0424058848983124,0.9217947373938568,0.8793888524955443,0.0317643358842646,-0.0106415490140478,0.9208333333333332,0.8153259075907591,0.284626270978849,1.0,0.4586949685534591,0.7749999999999999,0.665717297572786,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025021&&companyFlag=0
O2813841502025010,徐汇区田林街道楼宇基础信息表,民生服务,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.037321505841627,0.9157144354754168,0.8783929296337898,0.0374253066359157,0.0001038007942887,0.8791666666666665,0.7938118811881189,0.3055586639182132,1.0,0.4586949685534591,0.7749999999999999,0.665717297572786,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025010&&companyFlag=0
O2813841502025002,徐汇区枫林街道楼宇基础信息表,民生服务,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.037321505841627,0.914980605933536,0.8776591000919091,0.0395219624698605,0.0022004566282335,0.8791666666666665,0.7938118811881189,0.3002926398293586,1.0,0.4586949685534591,0.7749999999999999,0.665717297572786,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025002&&companyFlag=0
O2813841502025114,徐汇区基金会,机构团体,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0999567286888792,0.9774609497850928,0.8775042210962135,0.0495859104727958,-0.0503708182160833,0.6625000000000001,0.7916666666666666,0.6323655424745758,1.0,0.4167877358490566,0.975,0.7930266899626016,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025114&&companyFlag=0
O2813841502025016,徐汇区虹梅街道养老机构信息,民生服务,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0424058848983124,0.918859419226334,0.8764535343280215,0.0324981654261452,-0.0099077194721671,0.9208333333333332,0.8153259075907591,0.2697533280140877,1.0,0.4586949685534591,0.7749999999999999,0.665717297572786,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025016&&companyFlag=0
O2813841502025004,徐汇区湖南街道楼宇基础信息表,民生服务,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.037321505841627,0.9136177796414718,0.8762962737998449,0.0346996540517874,-0.0026218517898396,0.8791666666666665,0.7938118811881189,0.2959715450227124,1.0,0.4586949685534591,0.7749999999999999,0.665717297572786,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025004&&companyFlag=0
O2813841502025017,徐汇区湖南街道养老机构信息,民生服务,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0424058848983124,0.918440088059545,0.8760342031612326,0.0342803228849984,-0.0081255620133139,0.9208333333333332,0.8153259075907591,0.2671771072466305,1.0,0.4586949685534591,0.7749999999999999,0.665717297572786,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025017&&companyFlag=0
O2813841502025013,徐汇区长桥街道楼宇基础信息表,民生服务,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.037321505841627,0.9104727958905544,0.8731512900489276,0.0403606248034385,0.0030391189618115,0.8791666666666665,0.7938118811881189,0.2735285448525847,1.0,0.4586949685534591,0.7749999999999999,0.665717297572786,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025013&&companyFlag=0
O2813841502026135,徐汇区_垃圾车GPS_物联设备信息,城市建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0761575075724794,0.9483174336932592,0.8721599261207799,0.0068141314603207,-0.0693433761121586,0.8041666666666666,0.85625,0.4355518674837743,1.0,0.5445707547169811,0.675,0.8016565802039852,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026135&&companyFlag=0
O2813841502025113,徐汇区食品销售企业,民生服务,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.12321505841627,0.995282524373624,0.8720674659573541,0.0718104623126113,-0.0514045961036586,0.9625,0.8229166666666666,0.7196489766910169,1.0,0.4167877358490566,0.975,0.7921823234879892,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025113&&companyFlag=0
O2813841502025014,徐汇区漕河泾街道养老机构信息,民生服务,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0519255733448723,0.9232623964776182,0.8713368231327459,0.0277806897997693,-0.0241448835451029,0.9208333333333332,0.8292079207920792,0.278718133517051,1.0,0.4586949685534591,0.7749999999999999,0.665717297572786,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025014&&companyFlag=0
O2813841502025115,徐汇区企业环保处罚信息,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0874080484638684,0.9552363979452771,0.8678283494814087,0.0381591361777964,-0.0492489122860719,0.8083333333333335,0.81875,0.6527447740294224,1.0,0.4167877358490566,0.7749999999999999,0.6802171484322747,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025115&&companyFlag=0
O2813841502025006,徐汇区康健街道楼宇基础信息表,民生服务,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0424058848983124,0.9075374777230316,0.8651315928247193,0.0292483488835307,-0.0131575360147816,0.8791666666666665,0.7938118811881189,0.2589888965169666,1.0,0.4586949685534591,0.7749999999999999,0.665717297572786,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025006&&companyFlag=0
O2813841502026180,徐汇区智慧健康驿站地址分布管理数据汇总,民生服务,上海市徐汇区人民政府,数据产品,无条件开放,每年,0.0022717438338381,0.8672816857112905,0.8650099418774523,0.2565258412831533,0.2542540974493152,0.8791666666666665,0.7904496699669966,0.1484190947978494,1.0,0.5732971698113208,0.675,0.5025,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026180&&companyFlag=0
O2813841502026119,徐汇区_火灾显示盘传感器_物联设备信息,公共安全,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.1055819991345737,0.9701226543662858,0.864540655231712,0.0300870112171087,-0.0754949879174649,0.8416666666666667,0.8770833333333333,0.4647008447571814,1.0,0.5445707547169811,0.675,0.8708827146475726,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026119&&companyFlag=0
O2813841502025110,徐汇区外资企业信息,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.1384681955863262,0.9955970227487158,0.8571288271623895,0.0414089527204109,-0.0970592428659152,0.8500000000000001,0.8229166666666666,0.772973535684408,1.0,0.4167877358490566,0.975,0.8339226916544282,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025110&&companyFlag=0
O2813841502025104,徐汇区献血点,民生服务,上海市徐汇区人民政府,数据产品,有条件开放,不定期更新,0.0323453050627434,0.8859419226333998,0.8535966175706564,0.0797777544816018,0.0474324494188584,0.8374999999999999,0.6369636963696369,0.2212203350103156,1.0,0.3582877358490566,0.975,0.7599254361849097,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025104&&companyFlag=0
O2813841502026118,徐汇区_动力电源_物联设备信息,民生服务,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.1154262224145391,0.965929342698396,0.8505031202838569,0.0349093196351818,-0.0805169027793572,0.8791666666666665,0.8354166666666666,0.4638303392479229,1.0,0.5445707547169811,0.675,0.8708827146475726,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026118&&companyFlag=0
O2813841502026122,徐汇区_楼层显示器_物联设备信息,城市建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.1108827347468628,0.960687703113534,0.8498049683666711,0.0315546703008701,-0.0793280644459926,0.8041666666666666,0.8458333333333333,0.4633011636980929,1.0,0.5445707547169811,0.675,0.8708827146475726,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502026122&&companyFlag=0
O2813841502025118,徐汇区企业著作权关系信息,经济建设,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0874080484638684,0.9363664954397736,0.8489584469759051,0.0895272041094454,0.002119155645577,0.7250000000000001,0.7791666666666666,0.6327782160484514,1.0,0.4167877358490566,0.7749999999999999,0.6917607272592409,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025118&&companyFlag=0
O2813841502025106,徐汇区社会团体信息,机构团体,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.0931414971873647,0.9399308103574798,0.8467893131701151,0.0778907642310514,-0.0152507329563132,0.6625000000000001,0.5729166666666666,0.6782886475408804,1.0,0.4167877358490566,0.975,0.7930266899626016,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025106&&companyFlag=0
O2813841502025120,徐汇区居民委员会,机构团体,上海市徐汇区人民政府,数据产品,有条件开放,每年,0.1345737775854608,0.9813397630778908,0.8467659854924299,0.0468602578886675,-0.0877135196967932,0.6625000000000001,0.8125,0.6519707042922854,1.0,0.4167877358490566,0.975,0.7913185445991726,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025120&&companyFlag=0
O2813841502025052,徐汇区斜土街道公共法律服务机构,民生服务,上海市徐汇区人民政府,数据产品,无条件开放,每年,0.1182388576373864,0.9630988573225704,0.8448599996851841,0.1527413775028829,0.0345025198654965,0.9625,0.8299711221122112,0.2514215228328377,1.0,0.4663993710691824,0.975,0.7530751181314588,https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813841502025052&&companyFlag=0
